ShoulderDistance,EyeDistance,ShoulderEyeDistance,ShoulderSlope,EyeSlope,WristEyeDistance,posture
468,356.8557131,461.68225,0,0.562700965,-1,1
445.1898471,133,257.441741,0.029213483,0,-1,1
578.1245541,391.0115088,354.1278018,0.020761246,0.762057878,-1,1
446.1894217,156.4608577,250.7414007,0.029147982,0.076923077,-1,1
468.1538209,611.6240675,487.1970854,0.025641026,0.346020761,-1,1
467,156.4608577,219.0005708,0,0.076923077,-1,1
445,133.5402561,265.5899094,0,0.090225564,-1,1
445,678.9469788,447.463965,0,0.328682171,-1,1
445,143.0244734,266.4793613,0,0.373134328,-1,1
467,138.3220879,268.5758738,0,0.285714286,-1,1
468.1805207,134.5362405,281.1338649,0.027777778,0.089552239,-1,1
468.1805207,579.4661336,495.2130854,0.027777778,0.421348315,-1,1
468.1805207,260.8696993,424.004717,0.027777778,0.617117117,-1,1
468,668.3187862,466.0177035,0,0.271317829,-1,1
445,156.5407295,244.7703005,0,0.083333333,-1,1
467,134.5362405,257.2571671,0,0.089552239,-1,1
445,133,276,0,0,-1,1
467,133,251.2409202,0,0,-1,1
468.1538209,136.3121418,292.106573,0.025641026,0.186567164,-1,1
445.1617683,156.5407295,286.1931166,0.026966292,0.083333333,-1,1
468.6672594,136.3121418,293.5574901,0.053418803,0.186567164,-1,1
446.1894217,136.3121418,295.7110076,0.029147982,0.186567164,-1,1
446.1894217,523.115666,497.3763665,0.029147982,0.617977528,-1,1
445.701694,536.6796065,436.2158296,0.056179775,0.674157303,-1,1
467,139.0143877,262.4357064,0,0.276119403,-1,1
445.701694,611.6240675,435.6150824,0.056179775,0.346020761,-1,1
445.1898471,139.2838828,279.0707796,0.029213483,0.28358209,-1,1
489.6386423,133,247.7322143,0.051124744,0,-1,1
468,133.5402561,250.232392,0,0.090225564,-1,1
445,492.9188574,415.9927884,0,0.476404494,-1,1
467,156.5407295,219.5005695,0,0.083333333,-1,1
445,466.9946467,457.5273216,0,0.473933649,-1,1
467.1809071,134,219.8010464,0.027837259,0,-1,1
867.020761,442.0180992,212.5588154,0.760869565,0.735955056,-1,1
953.593729,134,81.43248737,0.706033376,0,-1,1
445,658.0828215,499.16931,0,0.340288925,-1,1
445,135.3292282,297.0206222,0,0.187969925,-1,1
445,156,312.9700465,0,0,-1,1
468.1538209,134.5362405,263.2299375,0.025641026,0.089552239,-1,1
445.1617683,160.5615147,240.3461046,0.026966292,0.243589744,-1,1
445.1898471,156,219.8010464,0.029213483,0,-1,1
579.1459229,414.3428532,427.3528987,0.022452504,0.595505618,-1,1
445.1898471,689.5752316,511.0968597,0.029213483,0.262368816,-1,1
445.1898471,157.990506,274.6657059,0.029213483,0.16025641,-1,1
445.1898471,156.5407295,244.3854537,0.029213483,0.083333333,-1,1
401.2106679,155.5442059,268.8958906,0.032418953,0.083870968,-1,1
423.1701785,134.5362405,268.792206,0.028368794,0.089552239,-1,1
423.1701785,133,271.0166047,0.028368794,0,-1,1
423.1997164,156,273.1492266,0.030732861,0,-1,1
445.1898471,678.9469788,461.3569659,0.029213483,0.328682171,-1,1
423.1701785,157.0031847,302.5942002,0.028368794,0.161290323,-1,1
445,157.990506,301.507048,0,0.16025641,-1,1
445,611.6240675,458.6112188,0,0.346020761,-1,1
445.1898471,157.990506,299.373095,0.029213483,0.16025641,-1,1
446.6195249,157.990506,244.7253563,0.085393258,0.16025641,-1,1
423.7381267,156.4608577,245.5330935,0.059101655,0.076923077,-1,1
423.7381267,133,213.7831846,0.059101655,0,-1,1
445.701694,643.718106,511.4335245,0.056179775,0.260032103,-1,1
448.7939394,742.8916476,397.9145637,0.112107623,0.297752809,-1,1
446.7001231,274.8235798,425.6539087,0.056053812,0.72972973,-1,1
404.1051843,157.990506,269.9083178,0.124688279,0.16025641,-1,1
424.7034259,157.990506,283.97271,0.089834515,0.16025641,-1,1
746.0898069,529.7065225,108.7531609,0.581395349,0.535331906,-1,1
783.4245337,340.9296115,221.3057839,0.762439807,0.794007491,-1,1
610.201606,155,434.7484905,1.688102894,0,-1,1
855.9024477,127.1416533,33.20391543,0.667134831,0.558558559,-1,1
469.4603285,391.126578,480.6248537,0.079059829,0.45505618,-1,1
468.1538209,160.5615147,291.4944253,0.025641026,0.243589744,-1,1
468,350.633712,441.8551799,0,1.44,-1,1
445.1617683,641.7367061,499.2256504,0.026966292,0.37437604,-1,1
467,156.4608577,272.6559187,0,0.076923077,-1,1
468.1538209,160.5615147,266.8220381,0.025641026,0.243589744,-1,1
468.1538209,136.3121418,281.7148381,0.025641026,0.186567164,-1,1
467.1541501,156,282.8961824,0.025695931,0,-1,1
446.1614058,472.2584038,464.8440599,0.02690583,0.502369668,-1,1
446,351.4555448,441.7547396,0,0.692041522,-1,1
919.2306566,538.280596,195.7479246,0.626444159,0.460122699,-1,1
445,156.4608577,274.6657059,0,0.076923077,-1,1
445,564.1923431,449.2332356,0,0.462890625,-1,1
467.1809071,436.6062299,382.7443664,0.027837259,0.4375,-1,1
467,498.7123419,490.5530043,0,0.374732334,-1,1
490.1724186,136.3121418,277.2183255,0.026530612,0.186567164,-1,1
467.1809071,133.5402561,286.3289193,0.027837259,0.090225564,-1,1
446.1894217,629.7491564,521.8028842,0.029147982,0.432525952,-1,1
468,548.6647428,482.9008697,0,0.616702355,-1,1
446,133.6338281,270.4376083,0,0.097744361,-1,1
445.1617683,156.5407295,225.7930468,0.026966292,0.083333333,-1,1
467.6686861,365.7717868,476.9069616,0.053533191,0.936329588,-1,1
867.8277479,532.9774855,175.3753118,0.630790191,0.433537832,-1,1
867.020761,516.4000387,179.7178344,0.760869565,0.588764045,-1,1
468.5434878,134.6291202,281.0346954,0.08137045,0.097014925,-1,1
467,134.5362405,232.2848467,0,0.089552239,-1,1
468.1805207,523.5360542,467.1726126,0.027777778,0.382413088,-1,1
445,133,276,0,0,-1,1
467,133.6338281,231.7611917,0,0.097744361,-1,1
467.6686861,156.5407295,245.0352016,0.053533191,0.083333333,-1,1
467.6686861,579.1200221,488.1746614,0.053533191,0.291366906,-1,1
467.6686861,134,225.7930468,0.053533191,0,-1,1
446.6195249,156,269.2457056,0.085393258,0,-1,1
446.1894217,691.4687267,488.1746614,0.029147982,0.481540931,-1,1
445,156.5407295,271.5741151,0,0.083333333,-1,1
468,163.816971,239.0146439,0,0.320512821,-1,1
423,111,204.7828118,0,0,-1,1
468,366.2594709,349.0508559,0,0.778546713,-1,1
750.8002397,432.1122539,163.2482772,0.74875208,0.964630225,-1,1
468,134,213.2838484,0,0,-1,1
445.1898471,160.5615147,225.7930468,0.029213483,0.243589744,-1,1
467,89.80534505,184.9675647,0,0.134831461,-1,1
534,392.7250947,300.3052614,0,1.078651685,-1,1
445.701694,452.707411,378.7459571,0.056179775,0.53,-1,1
423.7381267,157.990506,271.2770724,0.059101655,0.16025641,-1,1
446.1894217,156.5407295,274.3228026,0.029147982,0.083333333,-1,1
445.1617683,584.2302628,440.3095502,0.026966292,0.443820225,-1,1
468.6672594,134,220.7221104,0.053418803,0,-1,1
467.6686861,391.0115088,449.1068915,0.053533191,0.762057878,-1,1
445.1617683,459.9217325,410.8116965,0.026966292,0.693121693,-1,1
445.1617683,138.0507153,226.5706292,0.026966292,0.278195489,-1,1
468.6672594,156,253.6281727,0.053418803,0,-1,1
467,113.7804904,265.8406478,0,0.225225225,-1,1
467.1541501,240.6823633,410.8116965,0.025695931,0.91011236,-1,1
445.1898471,494.3005159,442.662682,0.029213483,0.346895075,-1,1
468.1538209,408.3331973,361.8798143,0.025641026,0.561797753,-1,1
758.6632982,474.4818226,147.8588854,0.770382696,1.015015015,-1,1
445,133.5402561,269,0,0.090225564,-1,1
423,564.1923431,468.7883318,0,0.462890625,-1,1
423.1701785,133,267.6191324,0.028368794,0,-1,1
445,261.3694703,414.012379,0,1.691729323,-1,1
468.1805207,427.2001873,432.6387061,0.027777778,0.375,-1,1
468,156,263,0,0,-1,1
445,133,205.9757267,0,0,-1,1
445,738.0677476,529.3828955,0,0.379710145,-1,1
445.701694,178.4040358,248.516599,0.056179775,0.06741573,-1,1
467.6686861,156.4608577,273.1492266,0.053533191,0.076923077,-1,1
472.7874787,369.758029,136.3203947,2.460674157,0.643086817,-1,1
1052.316017,89,86.09587679,0.575657895,0,-1,1
969.7927614,614.6381049,183.228,0.623329283,0.471223022,-1,1
527.3935912,500,137.2443077,2.44,0.75,-1,1
471.2303046,554.7657163,487.5287171,0.13490364,0.535787321,-1,1
471.0976544,448.2064257,442.9288882,0.132762313,0.900900901,-1,1
449.2983419,399.0250619,463.9622829,0.139325843,0.803858521,-1,1
534.4698308,548.6647428,132.8768227,1.734082397,0.616702355,-1,1
449.2983419,507.8287113,454.2810254,0.139325843,0.280163599,-1,1
561.0356495,67,263.4625211,0.134892086,0,-1,1
470.6633617,133,289.9418045,0.106837607,0,-1,1
427.5195902,156.4608577,288.8775692,0.146572104,0.076923077,-1,1
425.9448321,111.7586686,282.3583716,0.11820331,0.117117117,-1,1
447.5321218,133,282.3977691,0.082959641,0,-1,1
559.5578612,388.4443332,420.2362431,0.113309353,0.600600601,-1,1
451.2759688,569.8780571,500.4490484,0.168539326,0.224820144,-1,1
452.2620922,134,312.5,0.168161435,0,-1,1
530.5261539,45.607017,457.2116578,1.24024024,0.272727273,-1,1
449.2983419,68.24954212,225.7681333,0.139325843,0.194029851,-1,1
469.4603285,482.6945204,464.5688862,0.079059829,0.420224719,-1,1
490.3977977,67.08203932,227.9747793,0.075664622,0.181818182,-1,1
490.3977977,498.6481726,488.6276701,0.075664622,0.505617978,-1,1
380.7637063,89.80534505,370.0655347,5.681818182,0.134831461,-1,1
491.5495906,111.7586686,206.7927707,0.102249489,0.117117117,-1,1
491.4712606,112.6410227,213.2838484,0.07755102,0.107142857,-1,1
625.0032,45,176.2328006,0.080256822,0,-1,1
490.6373406,487.8780585,374.0701806,0.051020408,0.449438202,-1,1
513.4082196,111.7586686,225.5005543,0.07421875,0.117117117,-1,1
491.4712606,112.6410227,213.2838484,0.07755102,0.107142857,-1,1
491.3949532,662.2122016,462.4916215,0.075510204,0.23255814,-1,1
634.3193202,631.7721108,150.5199322,1.474719101,0.539568345,-1,1
491.4712606,45.607017,223.2890503,0.07755102,0.272727273,-1,1
514.4356131,537.0176906,499.16931,0.09765625,0.31640625,-1,1
646.9350818,44,240.3461046,0.07751938,0,-1,1
491.4712606,402.0609407,487.5287171,0.07755102,0.362433862,-1,1
625.0032,486.6805934,362.2861438,0.080256822,0.293361884,-1,1
513.4082196,569.7753943,482.578491,0.07421875,0.48828125,-1,1
513.3351732,89.94442729,200.2754353,0.072265625,0.146067416,-1,1
490.1724186,729.5676802,451.9336234,0.026530612,0.343478261,-1,1
707.3103986,89.94442729,501.9028791,0.953125,0.146067416,-1,1
445.1617683,133.5402561,291.4944253,0.026966292,0.090225564,-1,1
445.701694,134,279.0707796,0.056179775,0,-1,1
490.4742603,156,295.9024332,0.077709611,0,-1,1
513.4082196,67,208.2192354,0.07421875,0,-1,1
578.3234389,66,412.703889,1.921348315,0,-1,1
489.6386423,89,200.5,0.051124744,0,-1,1
604.0529778,89,496.1564773,1.370786517,0,-1,1
467.6686861,68.24954212,199.1506967,0.053533191,0.194029851,-1,1
468.1805207,89,206.81997,0.027777778,0,-1,1
937.9472267,89,175.7754249,0.609238452,0,-1,1
491.4712606,134.6291202,307.8786287,0.07755102,0.097014925,-1,1
490.6373406,67,219.6280947,0.051020408,0,-1,1
468.4634457,90,201.3020119,0.079229122,0,-1,1
512.6099882,764.0026178,478.3474156,0.048828125,0.288828338,-1,1
489.6386423,604.4046658,453.6157515,0.051124744,0.426258993,-1,1
624.0977488,89.94442729,126.9212354,0.059390048,0.146067416,-1,1
490.4742603,89,182,0.077709611,0,-1,1
491.3949532,67,181.8639601,0.075510204,0,-1,1
489.6386423,112.7519401,196.8711508,0.051124744,0.116071429,-1,1
512.6099882,45,208.0396597,0.048828125,0,-1,1
491.4712606,572.6298979,480.6248537,0.07755102,0.246402878,-1,1
490.3977977,67,221.9667768,0.075664622,0,-1,1
490.6373406,136.3121418,226,0.051020408,0.186567164,-1,1
512.1650125,117.3243368,205.3789181,0.025390625,0.342342342,-1,1
656.9901065,381.9136028,138.110463,0.629496403,0.561561562,-1,1
512.1406057,567.5077092,378.6558464,0.0234375,0.588957055,-1,1
512.6099882,68.24954212,219.0005708,0.048828125,0.194029851,-1,1
830.2409289,45.607017,100.8414597,0.528610354,0.272727273,-1,1
530.5261539,111.7586686,401.1795109,1.24024024,0.117117117,-1,1
490.6373406,136.3121418,313,0.051020408,0.186567164,-1,1
512.6099882,44,250.7414007,0.048828125,0,-1,1
490,133.5402561,301.4270227,0,0.090225564,-1,1
490.1724186,67,197.3638771,0.026530612,0,-1,1
514.4356131,136.3121418,334.7151774,0.09765625,0.186567164,-1,1
611.8570094,111.6467644,501.1491794,1.1575,0.108108108,-1,1
1020.832993,89,225.7216206,0.561797753,0,-1,1
534,45,251.000498,0,0,-1,1
490.1724186,44,232.5430068,0.026530612,0,-1,1
567.1551816,133,369.6281916,1.688581315,0,-1,1
512.6099882,89.80534505,206.7667768,0.048828125,0.134831461,-1,1
539.9203645,44,456.5002738,1.276276276,0,-1,1
490.4742603,579.4661336,420.7309116,0.077709611,0.421348315,-1,1
514.4356131,111.7586686,207.7221702,0.09765625,0.117117117,-1,1
490,112.7519401,221.9667768,0,0.116071429,-1,1
500.464784,45,300.5395149,4.396396396,0,-1,1
512,537.0176906,515.8730464,0,0.31640625,-1,1
513.4715182,421.7262145,158.5181378,2.085585586,0.494708995,-1,1
513.3351732,89.80534505,225.7930468,0.072265625,0.134831461,-1,1
1008.262367,89.80534505,192.1939125,0.591013825,0.134831461,-1,1
547.0685515,408.3331973,164.2832919,2.252252252,0.561797753,-1,1
490.1469168,89,199.0383129,0.024489796,0,-1,1
512.6099882,134.5362405,294.7053613,0.048828125,0.089552239,-1,1
512.6099882,111.6467644,206.5006053,0.048828125,0.108108108,-1,1
491.4712606,134.6291202,276.377007,0.07755102,0.097014925,-1,1
534.1348144,89,195.3004096,0.02247191,0,-1,1
493.4784696,68.24954212,378.0558821,1.384083045,0.194029851,-1,1
490.1469168,66,194.3116054,0.024489796,0,-1,1
490,133.6338281,295.358257,0,0.097744361,-1,1
918.7496939,111,171.0497004,0.561797753,0,-1,1
476.1197328,396.6875345,189.0562086,4.171171171,0.491573034,-1,1
828.118349,112,167.1077497,0.447089947,0,-1,1
887.3928104,89,144.5415165,0.545571245,0,-1,1
512.6099882,629.7491564,428.0586992,0.048828125,0.432525952,-1,1
490.1469168,134,282,0.024489796,0,-1,1
489.1472171,133.6338281,275.5,0.024539877,0.097744361,-1,1
490.6373406,68.0661443,206.7667768,0.051020408,0.179104478,-1,1
490.1469168,66,207.2920645,0.024489796,0,-1,1
944.2976226,112,224.5807205,0.562575942,0,-1,1
1027.262868,89,205.1645681,0.576404494,0,-1,1
490.6373406,89.94442729,208.2192354,0.051020408,0.146067416,-1,1
468.1805207,67,194.8037474,0.027777778,0,-1,1
490,545.080728,482.6119041,0,0.365234375,-1,1
490.1469168,68.24954212,215.1243826,0.024489796,0.194029851,-1,1
601.519742,482.5805632,430.0331383,0.041597338,0.793650794,-1,1
490.1724186,45,223.9653991,0.026530612,0,-1,1
490.6373406,498.7123419,464.5688862,0.051020408,0.374732334,-1,1
607.0494214,67,489.6595756,1.256613757,0,-1,1
545.6005865,402.1256023,160.5809765,2,0.525280899,-1,1
937.9472267,133.5402561,178.4040358,0.609238452,0.090225564,-1,1
490.6373406,66,225.7681333,0.051020408,0,-1,1
512.1406057,68.0661443,213.0005869,0.0234375,0.179104478,-1,1
489.6386423,68.0661443,181.8330278,0.051124744,0.179104478,-1,1
489.1727711,90,186.8756271,0.026584867,0,-1,1
468.1805207,90,193.8124093,0.027777778,0,-1,1
468.1805207,89,181.8639601,0.027777778,0,-1,1
490.1724186,68.0661443,208.0396597,0.026530612,0.179104478,-1,1
491.3949532,45,220.6501756,0.075510204,0,-1,1
513.4082196,427.6493891,501.9531851,0.07421875,0.529100529,-1,1
492.5444142,133.5402561,307.8234072,0.102040816,0.090225564,-1,1
513.4082196,89,209.6932283,0.07421875,0,-1,1
490.1469168,139.0143877,276.377007,0.024489796,0.276119403,-1,1
975.7914736,89.80534505,193.1553779,0.577514793,0.134831461,-1,1
512.6099882,112.7519401,187.4806657,0.048828125,0.116071429,-1,1
874.2888539,66,185.0249983,0.647138965,0,-1,1
468.1538209,68.24954212,188.8451747,0.025641026,0.194029851,-1,1
854.0146369,89.80534505,176.1391495,0.449293967,0.134831461,-1,1
523.2485069,67,434.7194498,1.685393258,0,-1,1
494.0333997,66,244.7473187,0.128571429,0,-1,1
863.1848006,447.2135955,212.3016722,0.685393258,0.5,-1,1
517.4640084,67,225.5005543,0.146484375,0,-1,1
490.6373406,485.412196,401.6080178,0.051020408,0.6875,-1,1
490.1724186,567.5077092,371.2903177,0.026530612,0.588957055,-1,1
423.7381267,525.4074609,387.9655268,0.059101655,0.741706161,-1,1
490.1724186,111.6467644,227.9747793,0.026530612,0.108108108,-1,1
534.0046816,543.4059256,170.7842206,1.946721311,0.484662577,-1,1
489.1727711,89.94442729,214.1331362,0.026584867,0.146067416,-1,1
490.1724186,67,206.7667768,0.026530612,0,-1,1
490.1469168,67,206.3207454,0.024489796,0,-1,1
989.4690495,45,256.7693518,0.547235023,0,-1,1
490.6373406,111.7586686,221.547399,0.051020408,0.117117117,-1,1
472.2213464,67,220.6501756,0.134615385,0,-1,1
495.7065664,499.120226,454.5992741,0.153061224,0.204498978,-1,1
892.8387312,134.6291202,179.0111728,0.628306878,0.097014925,-1,1
493.9068738,67,196.8711508,0.126530612,0,-1,1
469.6690324,487.8780585,497.8483705,0.107066381,0.449438202,-1,1
559.8687346,67,467.5323518,1.092592593,0,-1,1
494.0333997,89,194.6907805,0.128571429,0,-1,1
491.3949532,456.8468015,419.8344912,0.075510204,0.414691943,-1,1
445.701694,67,212.7845154,0.056179775,0,-1,1
446.6195249,133,96.54014709,0.085393258,0,-1,1
356.8767294,111,75.38235868,0.070224719,0,-1,1
357.8742796,111,76.29711659,0.070028011,0,-1,1
356.8767294,89.80534505,97.14164915,0.070224719,0.134831461,-1,1
357.8742796,89.94442729,94,0.070028011,0.146067416,-1,1
446.6195249,133,133.8207757,0.085393258,0,-1,1
378.8931248,112.7519401,133.327604,0.068783069,0.116071429,-1,1
357.9455266,89,125,0.072829132,0,-1,1
447.6159068,134,170.425937,0.085201794,0,-1,1
447.8001787,133.5402561,121.0165278,0.112359551,0.090225564,-1,1
380.8017857,89,94.14483523,0.09762533,0,-1,1
358.0223457,112,94.64142856,0.106741573,0,-1,1
356.8767294,111,63.37586291,0.070224719,0,-1,1
357.8742796,111.7586686,57.07013229,0.070028011,0.117117117,-1,1
467.1809071,133,82.23898102,0.027837259,0,-1,1
356.8767294,89,125.500996,0.070224719,0,-1,1
467.6686861,133.6338281,157.3848786,0.053533191,0.097744361,-1,1
379.8236433,89,125.9811494,0.065963061,0,-1,1
842.2143433,156,129.0862115,0.5626703,0,-1,1
379.189926,134,99.79103166,0.031662269,0,-1,1
401,112,94.16076678,0,0,-1,1
378.1904282,112,49.1934955,0.031746032,0,-1,1
469.4603285,134,94.14483523,0.079059829,0,-1,1
357.8742796,111.6467644,70.3651192,0.070028011,0.108108108,-1,1
534.8093118,133.5402561,385.8108345,1.557093426,0.090225564,-1,1
468.1805207,134,119.0094534,0.027777778,0,-1,1
425.9448321,134,154.6714259,0.11820331,0,-1,1
424.6151198,134,160.0453061,0.087470449,0,-1,1
537.5872022,156,196.7866865,0.116104869,0,-1,1
404.1051843,133,139.7426206,0.124688279,0,-1,1
427.5195902,134,154.3251438,0.146572104,0,-1,1
537.7034499,156.5407295,190.8743042,0.117977528,0.083333333,-1,1
423.7381267,156.4608577,60.81529413,0.059101655,0.076923077,-1,1
425.9448321,134,150.4401875,0.11820331,0,-1,1
425.9448321,134,166.4068809,0.11820331,0,-1,1
531.5072906,156,456.1578674,0.875,0,-1,1
424.6151198,134,107.1190926,0.087470449,0,-1,1
910.0928524,156,144.6694508,0.4,0,-1,1
445,134,125.001,0,0,-1,1
378.2234789,112.7519401,90.70832376,0.034391534,0.116071429,-1,1
468.6672594,134,117.2401382,0.053418803,0,-1,1
379,112.6410227,96.65531543,0,0.107142857,-1,1
492.8934976,156,434.0564479,0.72,0,-1,1
424.7034259,133,144.4195278,0.089834515,0,-1,1
424.6151198,134,148.332397,0.087470449,0,-1,1
378.2234789,111.6467644,162.5007692,0.034391534,0.108108108,503.1135558,1
378,90,163.370744,0,0,-1,1
468.1538209,134.5362405,200.3022716,0.025641026,0.089552239,-1,1
356.2372805,111.6467644,101.1558204,0.036516854,0.108108108,475.879449,1
490.1724186,133.5402561,139.3287479,0.026530612,0.090225564,-1,1
378.2234789,112,108.7485632,0.034391534,0,-1,1
379.189926,134,112.1215858,0.031662269,0,-1,1
378.1904282,111.6467644,115.2182711,0.031746032,0.108108108,-1,1
551.0444628,133,446.577261,0.730337079,0,-1,1
401,134,102.5,0,0,-1,1
401.778546,111.7586686,99.62429423,0.06234414,0.117117117,-1,1
490.4742603,134.6291202,133.1559236,0.077709611,0.097014925,-1,1
457.7477471,133.5402561,325.6086608,3.293233083,0.090225564,-1,1
997.4246839,156.5407295,216.9406601,0.374732334,0.083333333,-1,1
401,134.5362405,72.57582242,0,0.089552239,-1,1
379,111,188,0,0,-1,1
468.1805207,133,231.7854611,0.027777778,0,-1,1
379.189926,89,194.3116054,0.031662269,0,-1,1
378.1904282,111.7586686,152.1725994,0.031746032,0.117117117,-1,1
445.1898471,134,195.7970888,0.029213483,0,-1,1
357.2366163,111,156.8861052,0.036414566,0,-1,1
379.8236433,111.6467644,133.327604,0.065963061,0.108108108,-1,1
378.8258175,111,127.5009804,0.066137566,0,488.2245897,1
469.5402006,133,172.2882759,0.081196581,0,-1,1
467.1809071,133,206.7927707,0.027837259,0,-1,1
378,111,176.0007102,0,0,530.0596665,1
379.189926,89.94442729,175.8443914,0.031662269,0.146067416,-1,1
378.1904282,112,158.533908,0.031746032,0,-1,1
379.189926,111.6467644,163,0.031662269,0.108108108,513.9905155,1
467.1809071,134,197.3638771,0.027837259,0,-1,1
378,111.7586686,96.16912186,0,0.117117117,-1,1
357.8742796,112.7519401,99.79103166,0.070028011,0.116071429,-1,1
445.701694,133.5402561,127.3430406,0.056179775,0.090225564,-1,1
334.2154993,89.94442729,125.938477,0.035928144,0.146067416,443.6220238,1
334.2528983,89,135.7000368,0.038922156,0,-1,1
423.1997164,111,158.0387611,0.030732861,0,-1,1
400.7804885,134,66.25896166,0.0625,0,-1,1
400.2111942,111.6467644,88.25247872,0.0325,0.108108108,-1,1
401,133,90.70832376,0,0,-1,1
634.6408433,134.6291202,487.1550061,0.732421875,0.097014925,-1,1
378.2234789,133.5402561,82.59842614,0.034391534,0.090225564,-1,1
401.2106679,112.6410227,88.25247872,0.032418953,0.107142857,-1,1
512.1650125,134,107.0665681,0.025390625,0,-1,1
423.1997164,111.6467644,90.22333401,0.030732861,0.108108108,-1,1
534.5848857,156.4608577,172.6825121,0.046816479,0.076923077,-1,1
400.7804885,111,129.8941877,0.0625,0,-1,1
401.778546,112,129.8941877,0.06234414,0,-1,1
400,134,78.16009212,0,0,-1,1
401.778546,134.6291202,96.65531543,0.06234414,0.097014925,-1,1
378.8258175,111.7586686,85.03087674,0.066137566,0.117117117,-1,1
909.8752662,156,119.504184,0.47144593,0,-1,1
402.7964747,134,92.41888335,0.094763092,0,-1,1
401.1795109,112,112.1037466,0.029925187,0,-1,1
414.4683341,134,385.3686547,1.576576577,0,-1,1
823.7718131,133.6338281,107.0163539,0.652173913,0.097744361,-1,1
402.7964747,133,72.42237223,0.094763092,0,-1,1
423.1701785,133,94.64142856,0.028368794,0,-1,1
423.7381267,133,100.1061936,0.059101655,0,-1,1
423,134,101.5443253,0,0,-1,1
425.5032315,133,329.202825,1.635135135,0,-1,1
423.1701785,133,88.39117603,0.028368794,0,-1,1
424.6151198,134,100.2621564,0.087470449,0,-1,1
445.1898471,133,119.5,0.029213483,0,-1,1
425.9448321,133,129.2826361,0.11820331,0,-1,1
427.6657573,111,120.5248937,0.14893617,0,-1,1
425.9448321,112,127.008858,0.11820331,0,-1,1
445,111.7586686,156.8861052,0,0.117117117,-1,1
506.6764253,156,396.6550769,1.286173633,0,-1,1
445.1617683,111,131.4610208,0.026966292,0,-1,1
425.9448321,134,105.4620785,0.11820331,0,-1,1
458.8779794,156,362.5303436,2.065,0,-1,1
468.8848473,134,379.51054,1.86036036,0,-1,1
445.1898471,133,84.41711912,0.029213483,0,-1,1
536.6796065,156.5407295,433.5487285,0.674157303,0.083333333,-1,1
424.6151198,134,148.332397,0.087470449,0,-1,1
424.6151198,111,158.0387611,0.087470449,0,-1,1
424.6151198,134,160.0453061,0.087470449,0,-1,1
645.1573451,134,441.4940543,1.156398104,0,-1,1
400.7804885,111,154.1833324,0.0625,0,-1,1
445.1617683,111,131.4610208,0.026966292,0,-1,1
403.1128874,111,117.8611471,0.125,0,-1,1
446.5355529,134,158.1091395,0.083146067,0,-1,1
423.7381267,134,141.5220831,0.059101655,0,-1,1
348.832338,156,322.2623155,1.685393258,0,-1,1
447.8001787,134,132.6847768,0.112359551,0,-1,1
496.037297,133.5402561,344.7876158,2.601123596,0.090225564,-1,1
912.9320895,178,88.70315665,0.546816479,0,-1,1
447.6159068,134,145.6708619,0.085201794,0,-1,1
446.6195249,133,145.6708619,0.085393258,0,-1,1
446.6195249,133,170.425937,0.085393258,0,-1,1
424.6151198,133,172.6825121,0.087470449,0,-1,1
513.4715182,156,371.3236459,2.085585586,0,-1,1
536.3357158,178.4040358,195.2434378,0.093632959,0.06741573,-1,1
447.6159068,134.5362405,164.477962,0.085201794,0.089552239,-1,1
424.6151198,134.6291202,163.3378401,0.087470449,0.097014925,-1,1
562.0266898,156,192.7083288,0.13464991,0,-1,1
447.5321218,156,148.2202753,0.082959641,0,-1,1
448.7939394,134,139.7426206,0.112107623,0,-1,1
797.5587753,134,74.33034374,0.579710145,0,-1,1
401.7076051,111,124.1068088,0.0925,0,-1,1
445,111,125.4830666,0,0,-1,1
445.701694,134,152.1725994,0.056179775,0,-1,1
423.7381267,111,152.099474,0.059101655,0,-1,1
550.3489802,156,424.6151198,1.058201058,0,-1,1
401.778546,111,114.0317938,0.06234414,0,-1,1
401.1795109,112,99.79103166,0.029925187,0,-1,1
869.3934667,156,129.8277705,0.421972534,0,-1,1
448.7939394,133,133.6272801,0.112107623,0,-1,1
467.1809071,133,148.2202753,0.027837259,0,-1,1
520.4699799,133,416.6389324,1.201201201,0,-1,1
445.701694,134,126.5167973,0.056179775,0,-1,1
400.7804885,134,164.9734827,0.0625,0,-1,1
535.3503526,156,219.2760817,0.071161049,0,-1,1
402.7964747,112,169.3908203,0.094763092,0,-1,1
401.778546,111,163.8696128,0.06234414,0,-1,1
536.3478349,156,209.6932283,0.071028037,0,-1,1
400.2111942,134,158.0387611,0.0325,0,-1,1
423.7381267,111.7586686,183.3248483,0.059101655,0.117117117,-1,1
660.4309199,156,435.7272656,1.096629213,0,-1,1
424.7034259,133,184.9675647,0.089834515,0,-1,1
423.1997164,111,118.5,0.030732861,0,-1,1
379.8236433,133,93.5160414,0.065963061,0,-1,1
479.6926099,156,368.0737019,1.692622951,0,-1,1
423.1701785,134,94.70084477,0.028368794,0,-1,1
423.7381267,112,102.9878634,0.059101655,0,-1,1
423.1701785,112.6410227,115.2182711,0.028368794,0.107142857,-1,1
401.778546,134,102.0122542,0.06234414,0,-1,1
491.4712606,155,123.6254424,0.07755102,0,-1,1
904.4080937,156,96.11711606,0.455650061,0,-1,1
